Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2014,83,67500,60280.0554,16.6795875,15,PUMPKINS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2014,84,0,0,0,0,"BLUEBERRIES, TAME - ACRES GROWN; BLUEBERRIES, WILD - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,85,0,0,0,0,"CABBAGE, CHINESE - ACRES HARVESTED; CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,86,6300,0,1.5567615,0,CAULIFLOWER - ACRES HARVESTED,1,14.7,0.147,0.758185,1.241815,,NA,NA,NA,NA,5
2014,87,0,0,0,0,CELERY - ACRES HARVESTED,6,15.3,0.918,4.48989,7.51011,,NA,NA,NA,NA,4
2014,88,0,0,0,0,RADISHES - ACRES HARVESTED,1,16.4,0.164,0.73022,1.26978,,NA,NA,NA,NA,4
2014,89,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2014,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,1,98658900,97875721.55,24379.10748,24186,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",21808,2.690040574,586.6440483,20842.97054,22773.02946,,N,0.901694309,N,Multiply probability by state adjustment ratio,2
2015,2,47700,46978.02102,11.7869085,12,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,3,37397700,37350722.42,9241.158659,9230,RICE - ACRES HARVESTED,2040,10.2,208.08,1697.7084,2382.2916,,N,0.221029188,N,Multiply probability by state adjustment ratio,2
2015,4,1490400,1483042.18,368.285292,366,"SORGHUM, GRAIN - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,6,1427400,1422028.037,352.717677,351,SUNFLOWER - ACRES HARVESTED,1350,18.2,245.7,945.8235,1754.1765,,N,3.841882482,Y,Omisison-adjustment raster from NLCD,3
2015,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,9,1106100,1097306.294,273.3228405,271,SWEET CORN - ACRES HARVESTED,647,11.9,76.993,520.346515,773.653485,,N,2.386134266,Y,Omisison-adjustment raster from NLCD,3
2015,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,12,182700,163075.2325,45.1460835,40,BARLEY - ACRES HARVESTED,700,33,231,320.005,1079.995,,N,17.3711472,Y,Omisison-adjustment raster from NLCD,3
2015,13,297900,297374.6111,73.6125795,73,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,14,334800,332850.5251,82.730754,82,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,15,44125200,39453416.8,10903.55755,9749,"WHEAT, WINTER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,17,27900,19484.38343,6.8942295,5,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,18,9617400,9087891.923,2376.507627,2246,OATS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,21,414900,0,102.5238645,0,,0,0,0,0,0,,NA,NA,NA,NA,5
2015,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,23,9067500,8684804.353,2240.624588,2146,SAFFLOWER - ACRES HARVESTED,1348,5.5,74.14,1226.0397,1469.9603,,N,0.628128241,N,Multiply probability by state adjustment ratio,2
2015,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,26,107213400,87689009.13,26492.96721,21668,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",9825,9.466031106,930.0375561,8295.08822,11354.91178,,N,0.453425419,N,Multiply probability by state adjustment ratio,2
2015,27,896445000,569427508.9,221516.0417,140708,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",18575,9.890760877,1837.208833,15552.79147,21597.20853,,N,0.132010612,N,Multiply probability by state adjustment ratio,2
2015,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,31,2715300,2688517.67,670.9642065,664,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,32,1616400,1608078.699,399.420522,397,POTATOES - ACRES HARVESTED,5,13.5,0.675,3.889625,6.110375,,N,0.012582912,N,Multiply probability by state adjustment ratio,2
2015,33,663300,644022.2175,163.9047465,159,"FIELD CROPS, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,35,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,36,0,0,0,0,"ARTICHOKES - ACRES HARVESTED; BEANS, GREEN, LIMA - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLE SEEDS, IN THE OPEN - ACRES IN PRODUCTION; VEGETABLES, OTHER - ACRES HARVESTED; WATERCRESS - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,37,255600,246298.2108,63.160038,61,"MELONS, WATERMELON - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,38,129600,128533.3337,32.024808,32,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",54,13.90281968,7.507522627,41.65012528,66.34987472,,N,1.700186076,Y,Omisison-adjustment raster from NLCD,3
2015,39,903600,869413.8041,223.284078,215,CUCUMBERS - ACRES HARVESTED,30,60.3,18.09,0.24195,59.75805,,N,0.139641077,N,Multiply probability by state adjustment ratio,2
2015,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,42,21600,20069.76645,5.337468,5,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED",18,18.4,3.312,12.55176,23.44824,,N,3.629515483,Y,Omisison-adjustment raster from NLCD,3
2015,43,23289300,23055795.06,5754.902477,5697,"TOMATOES, IN THE OPEN - ACRES HARVESTED",2056,7.8,160.368,1792.19464,2319.80536,,N,0.360878887,N,Multiply probability by state adjustment ratio,2
2015,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; LOGANBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,46,87300,87300,21.5722665,22,"HERBS, FRESH CUT - ACRES HARVESTED",4,17.2,0.688,2.86824,5.13176,,N,0.185423261,N,Multiply probability by state adjustment ratio,2
2015,47,13832100,12860806.97,3417.981071,3178,"LEGUMES, CLOVER, LADINO, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,48,3377700,3291999.091,834.6465585,813,"GRASSES, SUDANGRASS, SEED - ACRES HARVESTED; SOD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,50,131848200,109228490.8,32580.34946,26991,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",5913,10.32164083,610.3186225,4909.025866,6916.974134,,N,0.219073786,N,Multiply probability by state adjustment ratio,2
2015,51,3212100,2924092.273,793.7259705,723,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",971,21.9,212.649,621.192395,1320.807605,,Y,1.343837091,Y,NA,1
2015,52,6300,4547.383919,1.5567615,1,PEACHES - ACRES BEARING & NON-BEARING,26,6.9,1.794,23.04887,28.95113,,N,23.13823317,Y,Omisison-adjustment raster from NLCD,3
2015,53,701100,670469.0477,173.2453155,166,APPLES - ACRES BEARING & NON-BEARING,629,31.4,197.506,304.10263,953.89737,,N,3.796560972,Y,Omisison-adjustment raster from NLCD,3
2015,54,125924400,121910970.1,31116.54886,30125,GRAPES - ACRES BEARING & NON-BEARING,20469,6.5,1330.485,18280.35218,22657.64783,,N,0.679473159,N,Multiply probability by state adjustment ratio,2
2015,55,14400,11212.01947,3.558312,3,"CHESTNUTS - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; GUAVAS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,56,0,0,0,0,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,57,900,900,0.2223945,0,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,58,2647800,2314251.788,654.284619,572,ALMONDS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,59,13838400,12274018.7,3419.537832,3033,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",413,9.9,40.887,345.740885,480.259115,,N,0.136170094,N,Multiply probability by state adjustment ratio,2
2015,60,20100600,18651868.42,4966.958763,4609,PEARS - ACRES BEARING & NON-BEARING,5143,13.8,709.734,3975.48757,6310.51243,,Y,1.11586755,Y,NA,1
2015,61,4500,3549.955555,1.1119725,1,PISTACHIOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,62,13301100,12788914.23,3286.768316,3160,TRITICALE - ACRES HARVESTED,1596,9.7,154.812,1341.33426,1850.66574,,N,0.505030584,N,Multiply probability by state adjustment ratio,2
2015,63,48600,43682.50948,12.009303,11,CARROTS - ACRES HARVESTED,2,30,0.6,1.013,2.987,,N,0.185285265,N,Multiply probability by state adjustment ratio,2
2015,64,2700,0,0.6671835,0,ASPARAGUS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,5
2015,65,19800,17018.03604,4.892679,4,GARLIC - ACRES HARVESTED,4,24.4,0.976,2.39448,5.60552,,Y,0.951193818,N,NA,1
2015,66,0,0,0,0,"MELONS, CANTALOUP - ACRES HARVESTED",26,11.6,3.016,21.03868,30.96132,,NA,NA,NA,NA,4
2015,67,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,68,181800,137136.2998,44.923689,34,OLIVES - ACRES BEARING & NON-BEARING,44,20.5,9.02,29.1621,58.8379,,Y,1.298430523,Y,NA,1
2015,69,0,0,0,0,ORANGES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,70,0,0,0,0,"MELONS, HONEYDEW - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,9,12.6,1.134,7.13457,10.86543,,NA,NA,NA,NA,4
2015,72,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,73,12600,12600,3.113523,3,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,74,12600,5105.562978,3.113523,1,POMEGRANATES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,75,0,0,0,0,NECTARINES - ACRES BEARING & NON-BEARING,11,10.2,1.122,9.15431,12.84569,,NA,NA,NA,NA,4
2015,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED; GREENS, MUSTARD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,77,63000,40354.25081,15.567615,10,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - ACRES BEARING & NON-BEARING; PLUMS - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,78,0,0,0,0,STRAWBERRIES - ACRES GROWN,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,79,811800,806707.061,200.599839,199,SQUASH - ACRES HARVESTED,42,30.4,12.768,20.99664,63.00336,,N,0.210693869,N,Multiply probability by state adjustment ratio,2
2015,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,7,20.3,1.421,4.662455,9.337545,,NA,NA,NA,NA,4
2015,81,122400,0,30.245652,0,,0,0,0,0,0,,NA,NA,NA,NA,5
2015,82,0,0,0,0,LETTUCE - ACRES HARVESTED,48,13.2,6.336,37.57728,58.42272,,NA,NA,NA,NA,4
2015,83,6300,6300,1.5567615,2,PUMPKINS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2015,84,0,0,0,0,"BLUEBERRIES, TAME - ACRES GROWN; BLUEBERRIES, WILD - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,85,0,0,0,0,"CABBAGE, CHINESE - ACRES HARVESTED; CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,86,0,0,0,0,CAULIFLOWER - ACRES HARVESTED,1,14.7,0.147,0.758185,1.241815,,NA,NA,NA,NA,4
2015,87,0,0,0,0,CELERY - ACRES HARVESTED,6,15.3,0.918,4.48989,7.51011,,NA,NA,NA,NA,4
2015,88,0,0,0,0,RADISHES - ACRES HARVESTED,1,16.4,0.164,0.73022,1.26978,,NA,NA,NA,NA,4
2015,89,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2015,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,1,78911100,78662955.81,19499.32737,19438,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED",21808,2.690040574,586.6440483,20842.97054,22773.02946,,N,1.121925565,Y,Omisison-adjustment raster from NLCD,3
2016,2,36000,35097.7292,8.89578,9,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,3,33930900,33795689.72,8384.495045,8351,RICE - ACRES HARVESTED,2040,10.2,208.08,1697.7084,2382.2916,,N,0.244279667,N,Multiply probability by state adjustment ratio,2
2016,4,11931300,11841610.95,2948.283887,2926,"SORGHUM, GRAIN - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,6,1767600,1755159.774,436.782798,434,SUNFLOWER - ACRES HARVESTED,1350,18.2,245.7,945.8235,1754.1765,,N,3.112687907,Y,Omisison-adjustment raster from NLCD,3
2016,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,9,368100,365207.7627,90.9593505,90,SWEET CORN - ACRES HARVESTED,647,11.9,76.993,520.346515,773.653485,,N,7.169398942,Y,Omisison-adjustment raster from NLCD,3
2016,10,19800,19800,4.892679,5,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,12,430200,399441.1357,106.304571,99,BARLEY - ACRES HARVESTED,700,33,231,320.005,1079.995,,N,7.091918222,Y,Omisison-adjustment raster from NLCD,3
2016,13,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,14,129600,129239.3258,32.024808,32,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,15,37001700,34598321.5,9143.305079,8549,"WHEAT, WINTER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,17,99000,91600.17102,24.463395,23,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,18,14599800,13722694.13,3607.683579,3391,OATS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,21,72000,68400,17.79156,17,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,23,17457300,17294447.41,4313.786117,4274,SAFFLOWER - ACRES HARVESTED,1348,5.5,74.14,1226.0397,1469.9603,,N,0.315429036,N,Multiply probability by state adjustment ratio,2
2016,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,26,109826100,94917472.94,27138.57844,23455,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",9825,9.466031106,930.0375561,8295.08822,11354.91178,,N,0.418894693,N,Multiply probability by state adjustment ratio,2
2016,27,895041900,590318863.9,221169.3287,145871,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAY, WILD - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED",18575,9.890760877,1837.208833,15552.79147,21597.20853,,N,0.127338763,N,Multiply probability by state adjustment ratio,2
2016,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,31,5805900,5759942.468,1434.66692,1423,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,32,3600,3103.337915,0.889578,1,POTATOES - ACRES HARVESTED,5,13.5,0.675,3.889625,6.110375,,N,6.520177275,Y,Omisison-adjustment raster from NLCD,3
2016,33,1458900,1438747.923,360.5014845,356,"FIELD CROPS, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,35,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,36,0,0,0,0,"ARTICHOKES - ACRES HARVESTED; BEANS, GREEN, LIMA - ACRES HARVESTED; BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLE SEEDS, IN THE OPEN - ACRES IN PRODUCTION; VEGETABLES, OTHER - ACRES HARVESTED; WATERCRESS - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,37,353700,349785.3015,87.4010385,86,"MELONS, WATERMELON - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,38,218700,214179.0047,54.0418635,53,"ONIONS, DRY - ACRES HARVESTED; ONIONS, GREEN - ACRES HARVESTED",54,13.90281968,7.507522627,41.65012528,66.34987472,,Y,1.020317489,Y,NA,1
2016,39,608400,608263.0794,150.338682,150,CUCUMBERS - ACRES HARVESTED,30,60.3,18.09,0.24195,59.75805,,N,0.19959436,N,Multiply probability by state adjustment ratio,2
2016,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,42,275400,273164.5315,68.052717,68,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED",18,18.4,3.312,12.55176,23.44824,,N,0.266665396,N,Multiply probability by state adjustment ratio,2
2016,43,17188200,17114056.73,4247.290161,4229,"TOMATOES, IN THE OPEN - ACRES HARVESTED",2056,7.8,160.368,1792.19464,2319.80536,,N,0.486170508,N,Multiply probability by state adjustment ratio,2
2016,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; LOGANBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,46,24300,23382.7265,6.0046515,6,"HERBS, FRESH CUT - ACRES HARVESTED",4,17.2,0.688,2.86824,5.13176,,N,0.692282428,N,Multiply probability by state adjustment ratio,2
2016,47,19683000,19303092.19,4863.767715,4770,"LEGUMES, CLOVER, LADINO, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,48,1328400,1326525.106,328.254282,328,"GRASSES, SUDANGRASS, SEED - ACRES HARVESTED; SOD - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,50,150074100,127542295.3,37084.06048,31516,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES",5913,10.32164083,610.3186225,4909.025866,6916.974134,,N,0.18761697,N,Multiply probability by state adjustment ratio,2
2016,51,2572200,2331084.717,635.603481,576,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING",971,21.9,212.649,621.192395,1320.807605,,N,1.685697489,Y,Omisison-adjustment raster from NLCD,3
2016,52,10800,7782.310395,2.668734,2,PEACHES - ACRES BEARING & NON-BEARING,26,6.9,1.794,23.04887,28.95113,,N,13.52020468,Y,Omisison-adjustment raster from NLCD,3
2016,53,647100,626154.0686,159.9016455,155,APPLES - ACRES BEARING & NON-BEARING,629,31.4,197.506,304.10263,953.89737,,N,4.065256056,Y,Omisison-adjustment raster from NLCD,3
2016,54,111265200,108629151.6,27494.18725,26843,GRAPES - ACRES BEARING & NON-BEARING,20469,6.5,1330.485,18280.35218,22657.64783,,N,0.762550667,N,Multiply probability by state adjustment ratio,2
2016,55,13500,13185.31299,3.3359175,3,"CHESTNUTS - ACRES BEARING & NON-BEARING; FIGS - ACRES BEARING & NON-BEARING; GUAVAS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; NON-CITRUS, OTHER, (EXCL BERRIES) - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,56,0,0,0,0,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2016,57,22500,22500,5.5598625,6,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,58,7664400,7111506.884,1893.911562,1757,ALMONDS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,59,18665100,17844683.83,4612.239536,4410,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",413,9.9,40.887,345.740885,480.259115,,N,0.093661188,N,Multiply probability by state adjustment ratio,2
2016,60,24094800,22884311.14,5953.945554,5655,PEARS - ACRES BEARING & NON-BEARING,5143,13.8,709.734,3975.48757,6310.51243,,Y,0.909488364,N,NA,1
2016,61,48600,46504.26411,12.009303,11,PISTACHIOS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,62,11411100,11231146.94,2819.739866,2775,TRITICALE - ACRES HARVESTED,1596,9.7,154.812,1341.33426,1850.66574,,N,0.57507865,N,Multiply probability by state adjustment ratio,2
2016,63,0,0,0,0,CARROTS - ACRES HARVESTED,2,30,0.6,1.013,2.987,,NA,NA,NA,NA,4
2016,64,8100,8100,2.0015505,2,ASPARAGUS - ACRES HARVESTED,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,65,151200,130200.9972,37.362276,32,GARLIC - ACRES HARVESTED,4,24.4,0.976,2.39448,5.60552,,N,0.124326626,N,Multiply probability by state adjustment ratio,2
2016,66,1800,1227.366972,0.444789,0,"MELONS, CANTALOUP - ACRES HARVESTED",26,11.6,3.016,21.03868,30.96132,,N,85.72695192,Y,Omisison-adjustment raster from NLCD,3
2016,67,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,68,572400,465158.5591,141.442902,115,OLIVES - ACRES BEARING & NON-BEARING,44,20.5,9.02,29.1621,58.8379,,N,0.382798411,N,Multiply probability by state adjustment ratio,2
2016,69,4500,2602.01573,1.1119725,1,ORANGES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,70,28800,28800,7.116624,7,"MELONS, HONEYDEW - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,71,0,0,0,0,BROCCOLI - ACRES HARVESTED,9,12.6,1.134,7.13457,10.86543,,NA,NA,NA,NA,4
2016,72,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,73,232200,229503.5133,57.377781,57,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
2016,74,1800,1602.932265,0.444789,0,POMEGRANATES - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,,NA,NA,NA,NA,6
