Year,Crop,CDL_m2,Comm_m2,CDL_Acres,Comm_Acres,CoA_Data_Item(s),CoA_Acres,CV%,SD,LL,UL,Notes,Within_90_CI?,State_Adj_Ratio,Ratio_Greater_Than_1?,Omission-Adjustment,Adjustment_Code
2014,79,0,0,0,0,SQUASH - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,80,15300,15300,3.7807065,3.7807065,APRICOTS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,81,900,38.33138053,0.2223945,0.009471876,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2014,82,79200,75105.58527,19.570716,18.55896565,LETTUCE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2014,83,0,0,0,0,PUMPKINS - ACRES HARVESTED,30,34.2,10.26,13.1223,46.8777,,NA,NA,NA,NA,4
2014,84,0,0,0,0,"BLUEBERRIES, TAME - ACRES GROWN",90,57.4,51.66,5.0193,174.9807,,NA,NA,NA,NA,4
2014,85,0,0,0,0,"CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,86,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,87,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2014,88,0,0,0,0,RADISHES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2014,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2014,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2014,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,1,11634300,11542573.22,2874.893702,2852.227556,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED","24,370",4.941041388,1204.131786,22389.20321,26350.79679,,N,8.54419906,Y,Omisison-adjustment raster from NLCD,3
2015,2,7022700,7008449.035,1735.344284,1731.822799,COTTON - ACRES HARVESTED,"2,091",5.7,119.187,1894.937385,2287.062615,,N,1.207398356,Y,Omisison-adjustment raster from NLCD,3
2015,3,12600,12475.28298,3.113523,3.082704801,RICE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,4,578700,568919.0911,142.9996635,140.582752,"SORGHUM, SILAGE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,6,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,9,0,0,0,0,SWEET CORN - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,12,4257000,3937609.966,1051.925985,973.0031107,BARLEY - ACRES HARVESTED,614,33,202.62,280.6901,947.3099,,N,0.631036009,N,Multiply probability by state adjustment ratio,2
2015,13,846000,804633.3257,209.05083,198.8289179,"WHEAT, SPRING, DURUM - ACRES HARVESTED",201,6.3,12.663,180.169365,221.830635,,Y,1.010919348,Y,NA,1
2015,14,0,0,0,0,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",590,30.1,177.59,297.86445,882.13555,,NA,NA,NA,NA,4
2015,15,91908900,86508408.07,22711.14873,21376.66018,"WHEAT, WINTER - ACRES HARVESTED","2,818",13.3,374.794,2201.46387,3434.53613,,N,0.131826019,N,Multiply probability by state adjustment ratio,2
2015,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,17,1800,1800,0.444789,0.444789,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,18,13573800,11383833.73,3354.153849,2813.002234,OATS - ACRES HARVESTED,993,9.3,92.349,841.085895,1144.914105,,N,0.35300363,N,Multiply probability by state adjustment ratio,2
2015,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,21,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,23,203400,200504.948,50.261157,49.54577517,SAFFLOWER - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,26,122968800,100458931.3,30386.20532,24823.90421,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,27,1125057600,702521062.4,278007.3582,173596.4671,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","15,929",7.766293524,1237.092895,13893.98219,17964.01781,,N,0.09175878,N,Multiply probability by state adjustment ratio,2
2015,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,30,7200,6771.219639,1.779156,1.673202229,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,31,594900,593896.5508,147.0027645,146.7548072,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED",330,23.4,77.22,202.9731,457.0269,,N,2.248648657,Y,Omisison-adjustment raster from NLCD,3
2015,32,4500,4076.304445,1.1119725,1.00727521,POTATOES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,33,1800,1800,0.444789,0.444789,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,35,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,36,0,0,0,0,"ARTICHOKES - ACRES HARVESTED;  BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; ESCAROLE & ENDIVE - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,37,3600,3600,0.889578,0.889578,"MELONS, WATERMELON - ACRES HARVESTED",16,29.8,4.768,8.15664,23.84336,,N,17.98605631,Y,Omisison-adjustment raster from NLCD,3
2015,38,675000,669548.4211,166.795875,165.4487626,"ONIONS, DRY - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,39,0,0,0,0,CUCUMBERS - ACRES HARVESTED,4,60.3,2.412,0.03226,7.96774,,NA,NA,NA,NA,4
2015,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,42,44100,13346.06108,10.8973305,3.297878423,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED; PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,43,19121400,19043261.75,4724.993547,4705.685194,"TOMATOES, IN THE OPEN - ACRES HARVESTED","4,439",7.8,346.242,3869.43191,5008.56809,,Y,0.943327022,N,NA,1
2015,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; RASPBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,46,0,0,0,0,"HERBS, FRESH CUT - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,47,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,48,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,50,83342700,73355114.81,20594.39788,18126.41565,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES","7,620",11.87274951,904.7035128,6131.762721,9108.237279,,N,0.420380959,N,Multiply probability by state adjustment ratio,2
2015,51,152100,150828.3567,37.5846705,37.27044109,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING; CHERRIES, TART - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,52,19800,15366.18151,4.892679,3.797060281,PEACHES - ACRES BEARING & NON-BEARING,859,6.9,59.271,761.499205,956.500795,,N,226.2276436,Y,Omisison-adjustment raster from NLCD,3
2015,53,0,0,0,0,APPLES - ACRES BEARING & NON-BEARING,690,31.4,216.66,333.5943,1046.4057,,NA,NA,NA,NA,4
2015,54,497098800,486744320.7,122835.599,120276.9554,GRAPES - ACRES BEARING & NON-BEARING,"73,432",6.5,4773.08,65580.2834,81283.7166,,N,0.610524267,N,Multiply probability by state adjustment ratio,2
2015,55,21600,21600,5.337468,5.337468,FIGS - ACRES BEARING & NON-BEARING; HAZELNUTS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,56,138600,117672.2203,34.248753,29.07739399,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGELOS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,57,10800,10388.90281,2.668734,2.567149829,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,58,516524400,512048369.6,127635.7619,126529.7124,ALMONDS - ACRES BEARING & NON-BEARING,"92,589",6,5555.34,83450.4657,101727.5343,,N,0.731756978,N,Multiply probability by state adjustment ratio,2
2015,59,2965500,2822956.544,732.7898775,697.5666768,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,60,7200,2086.213461,1.779156,0.515513777,PEARS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,61,60015600,58624362.02,14830.15484,14486.37298,PISTACHIOS - ACRES BEARING & NON-BEARING,"38,085",9,3427.65,32446.51575,43723.48425,,N,2.629022465,Y,Omisison-adjustment raster from NLCD,3
2015,62,224100,209856.3882,55.3762305,51.85656281,TRITICALE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,63,14400,12451.42037,3.558312,3.076808229,CARROTS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,64,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,65,1388700,1379454.13,343.1547135,340.8700128,GARLIC - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,66,38700,36937.1811,9.5629635,9.127362137,"MELONS, CANTALOUP - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,67,0,0,0,0,PRUNES - ACRES BEARING & NON-BEARING,894,20.2,180.588,596.93274,1191.06726,,NA,NA,NA,NA,4
2015,68,6444900,6385650.133,1592.567015,1577.926076,OLIVES - ACRES BEARING & NON-BEARING,423,20.5,86.715,280.353825,565.646175,,N,0.268073395,N,Multiply probability by state adjustment ratio,2
2015,69,11394000,11275702.66,2815.51437,2786.282506,ORANGES - ACRES BEARING & NON-BEARING,"2,813",6.3,177.219,2521.474745,3104.525255,,Y,1.009588939,Y,NA,1
2015,70,11700,11042.75627,2.8911285,2.728720289,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,71,1800,0,0.444789,0,BROCCOLI - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,5
2015,72,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,73,153000,151557.2375,37.807065,37.45055117,"PEPPERS, BELL - ACRES HARVESTED; PEPPERS, CHILE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,74,1158300,1028054.696,286.2217215,254.0374558,POMEGRANATES - ACRES BEARING & NON-BEARING,"1,478",3.6,53.208,1390.47284,1565.52716,,N,5.818039689,Y,Omisison-adjustment raster from NLCD,3
2015,75,21600,21600,5.337468,5.337468,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2015,76,0,0,0,0,"GREENS, COLLARD - ACRES HARVESTED; GREENS, KALE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,77,104400,104014.2369,25.797762,25.70243802,PLUMS - ACRES BEARING & NON-BEARING,140,16.4,22.96,102.2308,177.7692,,N,5.446954095,Y,Omisison-adjustment raster from NLCD,3
2015,78,0,0,0,0,STRAWBERRIES - ACRES GROWN,2,13.9,0.278,1.54269,2.45731,,NA,NA,NA,NA,4
2015,79,0,0,0,0,SQUASH - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,80,0,0,0,0,APRICOTS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,81,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,82,43200,34735.52889,10.674936,8.583322867,LETTUCE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,83,0,0,0,0,PUMPKINS - ACRES HARVESTED,30,34.2,10.26,13.1223,46.8777,,NA,NA,NA,NA,4
2015,84,0,0,0,0,"BLUEBERRIES, TAME - ACRES GROWN",90,57.4,51.66,5.0193,174.9807,,NA,NA,NA,NA,4
2015,85,3600,3600,0.889578,0.889578,"CABBAGE, HEAD - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2015,86,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,87,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2015,88,0,0,0,0,RADISHES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,89,0,0,0,0,TURNIPS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2015,90,0,0,0,0,EGGPLANT - ACRES HARVESTED,23,15.4,3.542,17.17341,28.82659,,NA,NA,NA,NA,4
2015,91,0,0,0,0,,NA,NA,NA,NA,NA,,NA,NA,NA,NA,4
2015,92,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,1,38696400,38502315.34,9562.073922,9514.114633,"CORN, GRAIN - ACRES HARVESTED; CORN, SILAGE - ACRES HARVESTED","24,370",4.941041388,1204.131786,22389.20321,26350.79679,,N,2.56145747,Y,Omisison-adjustment raster from NLCD,3
2016,2,8892000,8853227.438,2197.25766,2187.676766,COTTON - ACRES HARVESTED,"2,091",5.7,119.187,1894.937385,2287.062615,,Y,0.955808478,N,NA,1
2016,3,12600,12588.22674,3.113523,3.11061377,RICE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,4,805500,795295.8748,199.0430775,196.5215871,"SORGHUM, SILAGE - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,5,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,6,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,7,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,8,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,9,3600,3600,0.889578,0.889578,SWEET CORN - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,10,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,11,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,12,6348600,5418111.707,1568.770803,1338.842493,BARLEY - ACRES HARVESTED,614,33,202.62,280.6901,947.3099,,N,0.458605103,N,Multiply probability by state adjustment ratio,2
2016,13,241200,240571.2867,59.601726,59.4463678,"WHEAT, SPRING, DURUM - ACRES HARVESTED",201,6.3,12.663,180.169365,221.830635,,N,3.381199011,Y,Omisison-adjustment raster from NLCD,3
2016,14,43200,41819.08358,10.674936,10.33370465,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",590,30.1,177.59,297.86445,882.13555,,N,57.09472258,Y,Omisison-adjustment raster from NLCD,3
2016,15,57156300,54965363.2,14123.60751,13582.21607,"WHEAT, WINTER - ACRES HARVESTED","2,818",13.3,374.794,2201.46387,3434.53613,,N,0.207477188,N,Multiply probability by state adjustment ratio,2
2016,16,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,17,24300,21393.92095,6.0046515,5.286544836,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,18,6849900,6456596.159,1692.64454,1595.457194,OATS - ACRES HARVESTED,993,9.3,92.349,841.085895,1144.914105,,N,0.622392129,N,Multiply probability by state adjustment ratio,2
2016,19,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,20,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,21,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,22,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,23,850500,845918.4175,210.1628025,209.0306706,SAFFLOWER - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,24,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,25,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,26,106062300,91585619.86,26208.52464,22631.26459,"HAY, ALFALFA - ACRES HARVESTED; HAYLAGE, ALFALFA - ACRES HARVESTED; LEGUMES, ALFALFA, SEED - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,27,1102731300,693364222.1,272490.4179,171333.7661,"HAY, SMALL GRAIN - ACRES HARVESTED; HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED; HAYLAGE, (EXCL ALFALFA) - ACRES HARVESTED","15,929",7.766293524,1237.092895,13893.98219,17964.01781,,N,0.092970582,N,Multiply probability by state adjustment ratio,2
2016,28,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,29,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,30,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,31,1290600,1280168.176,318.913713,316.335957,"BEANS, DRY EDIBLE, (EXCL LIMA), INCL CHICKPEAS - ACRES HARVESTED",330,23.4,77.22,202.9731,457.0269,,Y,1.04319472,Y,NA,1
2016,32,5400,5400,1.334367,1.334367,POTATOES - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,33,4500,4500,1.1119725,1.1119725,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,34,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,35,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,36,0,0,0,0,"ARTICHOKES - ACRES HARVESTED;  BEANS, SNAP - ACRES HARVESTED; BEETS - ACRES HARVESTED; BRUSSELS SPROUTS - ACRES HARVESTED; DAIKON - ACRES HARVESTED; ESCAROLE & ENDIVE - ACRES HARVESTED; OKRA - ACRES HARVESTED; PARSLEY - ACRES HARVESTED; SPINACH - ACRES HARVESTED; VEGETABLES, OTHER - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,37,22500,18427.43994,5.5598625,4.553512546,"MELONS, WATERMELON - ACRES HARVESTED",16,29.8,4.768,8.15664,23.84336,,N,3.513770927,Y,Omisison-adjustment raster from NLCD,3
2016,38,1391400,1379338.755,343.821897,340.8415031,"ONIONS, DRY - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,39,0,0,0,0,CUCUMBERS - ACRES HARVESTED,4,60.3,2.412,0.03226,7.96774,,NA,NA,NA,NA,4
2016,40,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,41,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,42,8100,8100,2.0015505,2.0015505,"PEAS, CHINESE (SUGAR & SNOW) - ACRES HARVESTED; PEAS, GREEN, (EXCL SOUTHERN) - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,43,15336900,15294751.44,3789.824675,3779.409555,"TOMATOES, IN THE OPEN - ACRES HARVESTED","4,439",7.8,346.242,3869.43191,5008.56809,,N,1.174522087,Y,Omisison-adjustment raster from NLCD,3
2016,44,0,0,0,0,"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES - ACRES GROWN; RASPBERRIES - ACRES GROWN",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,4
2016,45,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,46,900,647.4670544,0.2223945,0.159992346,"HERBS, FRESH CUT - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,47,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,48,5400,5400,1.334367,1.334367,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,49,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,50,68619600,60417867.45,16956.24626,14929.55714,"AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), CULTIVATED SUMMER FALLOW - ACRES; AG LAND, CROPLAND, (EXCL HARVESTED & PASTURED), IDLE - ACRES","7,620",11.87274951,904.7035128,6131.762721,9108.237279,,N,0.510396921,N,Multiply probability by state adjustment ratio,2
2016,51,1080000,1059635.711,266.8734,261.8412823,"CHERRIES, SWEET - ACRES BEARING & NON-BEARING; CHERRIES, TART - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,52,1244700,1233398.562,307.5715935,304.7789516,PEACHES - ACRES BEARING & NON-BEARING,859,6.9,59.271,761.499205,956.500795,,N,2.818436101,Y,Omisison-adjustment raster from NLCD,3
2016,53,90900,90900,22.4618445,22.4618445,APPLES - ACRES BEARING & NON-BEARING,690,31.4,216.66,333.5943,1046.4057,,N,30.71875954,Y,Omisison-adjustment raster from NLCD,3
2016,54,435326400,427661212.9,107571.3301,105677.224,GRAPES - ACRES BEARING & NON-BEARING,"73,432",6.5,4773.08,65580.2834,81283.7166,,N,0.694870637,N,Multiply probability by state adjustment ratio,2
2016,55,740700,712759.178,183.0306735,176.1263567,FIGS - ACRES BEARING & NON-BEARING; HAZELNUTS - ACRES BEARING & NON-BEARING; KIWIFRUIT - ACRES BEARING & NON-BEARING; PERSIMMONS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,56,1910700,1847818.645,472.1435235,456.6052263,"CITRUS, OTHER - ACRES BEARING & NON-BEARING; LEMONS - ACRES BEARING & NON-BEARING; TANGELOS - ACRES BEARING & NON-BEARING; TANGERINES - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,57,23400,23400,5.782257,5.782257,PECANS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,58,552199500,548038345.1,136451.2574,135423.0153,ALMONDS - ACRES BEARING & NON-BEARING,"92,589",6,5555.34,83450.4657,101727.5343,,N,0.683702101,N,Multiply probability by state adjustment ratio,2
2016,59,27624600,27338731.18,6826.176783,6755.537168,"WALNUTS, ENGLISH - ACRES BEARING & NON-BEARING",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,60,60300,56543.16572,14.9004315,13.97209897,PEARS - ACRES BEARING & NON-BEARING,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,61,73224000,71801669.21,18094.01652,17742.55147,PISTACHIOS - ACRES BEARING & NON-BEARING,"38,085",9,3427.65,32446.51575,43723.48425,,N,2.146534565,Y,Omisison-adjustment raster from NLCD,3
2016,62,505800,490440.2166,124.985709,121.1902297,TRITICALE - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,63,2140200,2136544.011,528.854121,527.9507078,CARROTS - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,64,3600,3600,0.889578,0.889578,,0,0,0,0,0,,N,0,N,Multiply probability by state adjustment ratio,2
2016,65,5616000,5483910.343,1387.74168,1355.101665,GARLIC - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,66,191700,189283.8736,47.3700285,46.77299158,"MELONS, CANTALOUP - ACRES HARVESTED",NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
2016,67,0,0,0,0,PRUNES - ACRES BEARING & NON-BEARING,894,20.2,180.588,596.93274,1191.06726,,NA,NA,NA,NA,4
2016,68,834300,795783.804,206.1597015,196.6421569,OLIVES - ACRES BEARING & NON-BEARING,423,20.5,86.715,280.353825,565.646175,,N,2.151115543,Y,Omisison-adjustment raster from NLCD,3
2016,69,40154400,39441092.64,9922.353012,9746.091197,ORANGES - ACRES BEARING & NON-BEARING,"2,813",6.3,177.219,2521.474745,3104.525255,,N,0.288628533,N,Multiply probability by state adjustment ratio,2
2016,70,0,0,0,0,,0,0,0,0,0,,NA,NA,NA,NA,4
2016,71,1800,1800,0.444789,0.444789,BROCCOLI - ACRES HARVESTED,NA,NA,NA,NA,NA,"(D), acreage withheld",NA,NA,NA,NA,6
